occurrenceID	organismQuantity	locationID	decimalLongitude	decimalLatitude	scientificName	taxonRank	materialSampleID
pacman_Nice07_02_CI_1025949b	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_01_CI_455d5449	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_02_CI_455d5449	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_27392724	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_78b9d61b	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_9a67c39a	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_02_CI_9a67c39a	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_02_CI_ded908ab	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_e8bae6ef	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_02_CI_e8bae6ef	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_01_CI_c31dd548	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_c31dd548	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice02_02_CI_c31dd548	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_02_CI_c31dd548	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_03e9b3a0	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_926151c9	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_01_CI_f3c62d60	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_01_CI_7cf6a4e8	1	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice01_02_CI_7cf6a4e8	1	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice04_01_CI_7cf6a4e8	1	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice03_02_CI_6444e8ee	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice07_02_CI_df4bb88f	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_01_CI_df4bb88f	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_df4bb88f	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice04_01_CI_df4bb88f	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice06_01_CI_8b6ea0f8	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Sweden01_CI_070a451e	1	Sweden01	17.369983	60.65555	Oomycota	phylum	Sweden01
pacman_Nice03_02_CI_070a451e	1	Nice03	7.2836251	43.6952017	Oomycota	phylum	Nice03_02
pacman_Nice06_01_CI_f9d8d4cb	1	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice03_02_CI_f9d8d4cb	1	Nice03	7.2836251	43.6952017	Incertae sedis		Nice03_02
pacman_Nice03_02_CI_0ce24dce	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice05_02_CI_26817444	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_01_CI_26817444	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice07_01_CI_26817444	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice03_02_CI_26817444	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_01_CI_16d0b7f3	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice06_01_CI_16d0b7f3	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice07_02_CI_16d0b7f3	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice02_02_CI_f0237ac8	1	Nice02	7.2854731	43.6980647	Arthropoda	phylum	Nice02_02
pacman_Nice02_01_CI_6d40d353	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_8169f505	1	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice04_01_CI_7d6432a9	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_02_CI_6e2b7e4e	1	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice02_02_CI_c91c1639	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice02_01_CI_c91c1639	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_f6fb8215	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_02_CI_f6fb8215	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_02_CI_4116cf9a	1	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_02
pacman_Nice02_02_CI_ba4ba8e8	1	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice04_01_CI_de4c850a	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice06_02_CI_ed493319	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_01_CI_ed493319	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_01_CI_ed493319	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice03_01_CI_7f304dbb	1	Nice03	7.2836251	43.6952017	Haliclona vansoesti	species	Nice03_01
pacman_Nice03_01_CI_6cc2b4dd	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_02_CI_6cc2b4dd	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice07_02_CI_6cc2b4dd	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_01_CI_b1c8749b	1	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice02_02_CI_b1c8749b	1	Nice02	7.2854731	43.6980647	Incertae sedis		Nice02_02
pacman_Nice04_01_CI_3276d191	1	Nice04	7.2938607	43.6864926	Hymedesmiidae	family	Nice04_01
pacman_Nice04_01_CI_24243db8	1	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_01
pacman_Nice04_02_CI_3b75b4a8	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_01_CI_3b75b4a8	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice03_01_CI_e9aaa481	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_eab67374	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice01_02_CI_6c9e0468	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_01_CI_6c9e0468	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_6c9e0468	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_01_CI_44bf4ae0	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_1e013dc4	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_43c339f4	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice05_02_CI_1c445f11	1	Nice05	7.3083152	43.6895811	Incertae sedis		Nice05_02
pacman_Nice01_02_CI_81469fe1	1	Nice01	7.2902988	43.6921280	Incertae sedis		Nice01_02
pacman_Nice06_02_CI_07a429a2	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice03_01_CI_07a429a2	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice05_01_CI_07a429a2	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice02_02_CI_003a7c72	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice01_01_CI_2826c83b	1	Nice01	7.2902988	43.6921280	Arthropoda	phylum	Nice01_01
pacman_Nice05_02_CI_3f5ffe8b	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_f0595385	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_02_CI_3212f535	1	Nice07	7.2339643	43.6822367	Florideophyceae	class	Nice07_02
pacman_Nice06_02_CI_ab119c80	1	Nice06	7.2759908	43.6943859	Velella velella	species	Nice06_02
pacman_Nice04_02_CI_7ad62157	1	Nice04	7.2938607	43.6864926	Florideophyceae	class	Nice04_02
pacman_Nice01_02_CI_e2ea0612	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice01_02_CI_f4dd6bc3	1	Nice01	7.2902988	43.6921280	Skeletonema menzelii	species	Nice01_02
pacman_Nice02_02_CI_f4dd6bc3	1	Nice02	7.2854731	43.6980647	Skeletonema menzelii	species	Nice02_02
pacman_Nice05_01_CI_ab997a28	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice07_01_CI_ab997a28	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice05_02_CI_1e953200	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice06_01_CI_288f3f75	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice06_02_CI_a542e3e1	1	Nice06	7.2759908	43.6943859	Florideophyceae	class	Nice06_02
pacman_Nice05_01_CI_7e40d030	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice07_01_CI_7e40d030	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice05_02_CI_dfcb5aa7	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice07_02_CI_dfcb5aa7	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_02_CI_11e83a1a	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_e5e68efd	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_01_CI_f7ead00f	1	Nice07	7.2339643	43.6822367	Paracalanus quasimodo	species	Nice07_01
pacman_Nice03_02_CI_c26309fb	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_a6167e9b	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice01_02_CI_27822ee9	1	Nice01	7.2902988	43.6921280	Arthropoda	phylum	Nice01_02
pacman_Nice03_02_CI_27822ee9	1	Nice03	7.2836251	43.6952017	Arthropoda	phylum	Nice03_02
pacman_Nice02_02_CI_27822ee9	1	Nice02	7.2854731	43.6980647	Arthropoda	phylum	Nice02_02
pacman_Nice03_02_CI_ee187d24	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_737d328e	1	Nice03	7.2836251	43.6952017	Arthropoda	phylum	Nice03_02
pacman_Nice03_01_CI_fa980322	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_02_CI_f0baf1c5	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice03_02_CI_1264314f	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_2b25114d	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_60e0971f	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_60e0971f	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_02_CI_60e0971f	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_42fdb0e5	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice01_02_CI_76718a70	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice01_01_CI_bd4edd8f	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_a3b46d71	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_0dccd87d	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_859cd157	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_02_CI_fbec02ca	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice03_01_CI_997bf419	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_01_CI_50bc7b91	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_02_CI_b00d1329	1	Nice05	7.3083152	43.6895811	Arthropoda	phylum	Nice05_02
pacman_Nice04_02_CI_b00d1329	1	Nice04	7.2938607	43.6864926	Arthropoda	phylum	Nice04_02
pacman_Nice04_01_CI_b7c4b25f	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice02_02_CI_b8b28cae	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_02_CI_a12663a3	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_a12663a3	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_a12663a3	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_01_CI_1c2d6d10	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_1c2d6d10	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Sweden01_CI_2ceb63f5	1	Sweden01	17.369983	60.65555	Eukaryota	domain	Sweden01
pacman_Nice03_01_CI_370241bc	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_370241bc	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice06_02_CI_08766654	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice07_02_CI_8a876177	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice03_01_CI_8a876177	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice04_02_CI_83ee5169	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice02_02_CI_b30c63e7	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice05_02_CI_882f7116	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_41acb8c5	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice01_01_CI_2ca22a2a	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice01_01_CI_8d6f44f6	1	Nice01	7.2902988	43.6921280	Florideophyceae	class	Nice01_01
pacman_Nice04_02_CI_5e3a0cf9	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice05_02_CI_5e3a0cf9	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_02_CI_2df8b142	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_01_CI_bbd216a1	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice06_01_CI_bc8daefa	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice01_02_CI_bc8daefa	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_01_CI_312a7425	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice05_01_CI_af0ef344	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_02_CI_903bea2e	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_aa58644e	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice05_01_CI_2b8807f4	1	Nice05	7.3083152	43.6895811	Florideophyceae	class	Nice05_01
pacman_Nice03_02_CI_e94f4bf2	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_cd8a8aac	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_6e3c4211	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_222352f0	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_01_CI_74b1b502	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_02_CI_74b1b502	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice03_02_CI_19b2b624	1	Nice03	7.2836251	43.6952017	Ablabesmyia prorasha	species	Nice03_02
pacman_Sweden01_CI_78dc4a74	1	Sweden01	17.369983	60.65555	Eukaryota	domain	Sweden01
pacman_Nice03_02_CI_57f0c7be	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Sweden01_CI_0584712e	1	Sweden01	17.369983	60.65555	Eukaryota	domain	Sweden01
pacman_Nice03_02_CI_0584712e	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_d23102a7	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_01_CI_d23102a7	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_02_CI_d6f69959	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_02_CI_470db1f0	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice06_01_CI_fe7d64a0	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice02_02_CI_df7c6caf	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice01_02_CI_df7c6caf	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice02_01_CI_df7c6caf	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_df7c6caf	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_02_CI_9ac257dc	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice02_02_CI_6d8e359d	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice02_01_CI_ba5b99b7	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice07_02_CI_da60c6ea	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_02_CI_1c76388f	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_01_CI_ecbc1482	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice02_01_CI_ecbc1482	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice04_01_CI_fca05e0a	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_02_CI_a360fb20	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice01_01_CI_a360fb20	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_a6d267f4	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_a6d267f4	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice04_01_CI_68e1f183	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice01_02_CI_68e1f183	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice03_01_CI_31df2b2b	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice03_01_CI_41fd72a7	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_41fd72a7	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice04_01_CI_41fd72a7	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_02_CI_41fd72a7	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice04_01_CI_231b6451	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice04_01_CI_1b02946f	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice05_02_CI_955f3873	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice04_01_CI_955f3873	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_01
pacman_Nice07_01_CI_955f3873	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice04_02_CI_db666298	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice07_02_CI_edde0d8e	1	Nice07	7.2339643	43.6822367	Zeuxo turkensis	species	Nice07_02
pacman_Nice05_01_CI_9f0c8362	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice07_01_CI_233be959	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice05_02_CI_7b7aa165	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_01_CI_cece4240	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice03_01_CI_b1202a15	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice06_02_CI_b1202a15	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_02
pacman_Nice06_01_CI_d62a4b8a	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_01_CI_54ef0a4b	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice07_02_CI_54ef0a4b	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_02
pacman_Nice01_02_CI_54ef0a4b	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice06_01_CI_49bade8e	1	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice07_01_CI_49bade8e	1	Nice07	7.2339643	43.6822367	Incertae sedis		Nice07_01
pacman_Nice04_02_CI_49bade8e	1	Nice04	7.2938607	43.6864926	Incertae sedis		Nice04_02
pacman_Nice05_02_CI_4e8e845b	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_27aeee9a	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice05_02_CI_72dc449e	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_02
pacman_Nice01_02_CI_7d156442	1	Nice01	7.2902988	43.6921280	Florideophyceae	class	Nice01_02
pacman_Nice01_01_CI_c8bd2e70	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice04_02_CI_c8bd2e70	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice01_01_CI_c2471908	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice06_01_CI_b76a0e1a	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice04_02_CI_b76a0e1a	1	Nice04	7.2938607	43.6864926	Eukaryota	domain	Nice04_02
pacman_Nice06_01_CI_fd3f80e5	1	Nice06	7.2759908	43.6943859	Incertae sedis		Nice06_01
pacman_Nice02_02_CI_9e91e0bc	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_01_CI_73990778	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice02_02_CI_e7eddabf	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice01_01_CI_7782a39e	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_01
pacman_Nice06_01_CI_1df72217	1	Nice06	7.2759908	43.6943859	Perforatus perforatus	species	Nice06_01
pacman_Nice01_02_CI_1df72217	1	Nice01	7.2902988	43.6921280	Perforatus perforatus	species	Nice01_02
pacman_Nice02_01_CI_5330bcc6	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_02_CI_5330bcc6	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice03_02_CI_b2b8db7b	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice02_01_CI_8bc03d01	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_02_CI_ce7a70bf	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice06_01_CI_cf0e7f9e	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
pacman_Nice03_02_CI_cf0e7f9e	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_02
pacman_Nice07_01_CI_343c02c4	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Sweden01_CI_48268e65	1	Sweden01	17.369983	60.65555	Oomycota	phylum	Sweden01
pacman_Nice01_02_CI_1e6833e1	1	Nice01	7.2902988	43.6921280	Eukaryota	domain	Nice01_02
pacman_Nice05_01_CI_e3bb0290	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice03_01_CI_e3bb0290	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_01_CI_bc0869c4	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_01
pacman_Nice03_01_CI_b9dcf625	1	Nice03	7.2836251	43.6952017	Eukaryota	domain	Nice03_01
pacman_Nice02_02_CI_b9dcf625	1	Nice02	7.2854731	43.6980647	Eukaryota	domain	Nice02_02
pacman_Nice07_01_CI_056fe0d6	1	Nice07	7.2339643	43.6822367	Eukaryota	domain	Nice07_01
pacman_Nice05_01_CI_056fe0d6	1	Nice05	7.3083152	43.6895811	Eukaryota	domain	Nice05_01
pacman_Nice06_01_CI_056fe0d6	1	Nice06	7.2759908	43.6943859	Eukaryota	domain	Nice06_01
